label,WRIST_X,WRIST_Y,WRIST_Z,THUMB_CMC_X,THUMB_CMC_Y,THUMB_CMC_Z,THUMB_MCP_X,THUMB_MCP_Y,THUMB_MCP_Z,THUMB_IP_X,THUMB_IP_Y,THUMB_IP_Z,THUMB_TIP_X,THUMB_TIP_Y,THUMB_TIP_Z,INDEX_FINGER_MCP_X,INDEX_FINGER_MCP_Y,INDEX_FINGER_MCP_Z,INDEX_FIGNER_PIP_X,INDEX_FIGNER_PIP_Y,INDEX_FIGNER_PIP_Z,INDEX_FINGER_DIP_X,INDEX_FINGER_DIP_Y,INDEX_FINGER_DIP_Z,INDEX_FINGER_TIP_X,INDEX_FINGER_TIP_Y,INDEX_FINGER_TIP_Z,MIDDLE_FINGER_MCP_X,MIDDLE_FINGER_MCP_Y,MIDDLE_FINGER_MCP_Z,MIDDLE_FINGER_PIP_X,MIDDLE_FINGER_PIP_Y,MIDDLE_FINGER_PIP_Z,MIDDLE_FINGER_DIP_X,MIDDLE_FINGER_DIP_Y,MIDDLE_FINGER_DIP_Z,MIDDLE_FINGER_TIP_X,MIDDLE_FINGER_TIP_Y,MIDDLE_FINGER_TIP_Z,RING_FINGER_MCP_X,RING_FINGER_MCP_Y,RING_FINGER_MCP_Z,RING_FINGER_PIP_X,RING_FINGER_PIP_Y,RING_FINGER_PIP_Z,RING_FINGER_DIP_X,RING_FINGER_DIP_Y,RING_FINGER_DIP_Z,RING_FIGNER_TIP_X,RING_FINGER_TIP_Y,RING_FINGER_TIP_Z,PINKY_MCP_X,PINKY_MCP_Y,PINKY_MCP_Z,PINKY_PIP_X,PINKY_PIP_Y,PINKY_PIP_Z,PINKY_DIP_X,PINKY_DIP_Y,PINKY_DIP_Z,PINKY_TIP_X,PINKY_TIP_Y,PINKY_TIP_Z
3,0.5703777074813843,0.24222075939178467,1.331162934548047e-06,0.7473039627075195,0.3899986743927002,-0.0955447256565094,0.7766434550285339,0.5920344591140747,-0.2658834755420685,0.6889855265617371,0.7539715766906738,-0.3996993899345398,0.5879137516021729,0.8383702039718628,-0.5155044794082642,0.933601975440979,0.37741899490356445,-0.6649540662765503,0.6959821581840515,0.6613681316375732,-0.83711177110672,0.6596442461013794,0.703771710395813,-0.7921630144119263,0.701941967010498,0.6665807366371155,-0.7231391668319702,0.7413018941879272,0.2878018915653229,-0.6853371262550354,0.5120950937271118,0.604988694190979,-0.8440500497817993,0.4965707063674927,0.6768909096717834,-0.7153911590576172,0.5503493547439575,0.6687805652618408,-0.6162376403808594,0.5332435965538025,0.24654120206832886,-0.689154863357544,0.330292284488678,0.566497802734375,-0.7849428057670593,0.3347886800765991,0.6437652707099915,-0.6333568096160889,0.41567182540893555,0.6362308263778687,-0.5299316644668579,0.3315468430519104,0.25753775238990784,-0.6983421444892883,0.18252131342887878,0.5223301649093628,-0.785926342010498,0.09991484880447388,0.6806861162185669,-0.7663643956184387,0.06472104787826538,0.7828819155693054,-0.7521430850028992
2,0.6344189047813416,0.3967997431755066,2.265711145810201e-06,0.3878425061702728,0.4107184410095215,-0.11931157112121582,0.2190191149711609,0.4642719328403473,-0.2771049737930298,0.13580423593521118,0.530695915222168,-0.402194619178772,0.19332551956176758,0.5678519010543823,-0.5063623189926147,0.3481246829032898,0.22559228539466858,-0.586109459400177,0.4479627013206482,0.5004162788391113,-0.7714579701423645,0.44320014119148254,0.6554450988769531,-0.763256311416626,0.41221389174461365,0.66593998670578,-0.707030713558197,0.6010099649429321,0.2174278199672699,-0.5706756114959717,0.6493589878082275,0.5651821494102478,-0.7763408422470093,0.5485684871673584,0.6785222887992859,-0.6850245594978333,0.49013933539390564,0.6430740356445312,-0.5778955221176147,0.7895671129226685,0.27476415038108826,-0.5411627888679504,0.7909315228462219,0.629682183265686,-0.6956504583358765,0.6666022539138794,0.730479896068573,-0.5747020840644836,0.6000531911849976,0.697242796421051,-0.4506106674671173,0.9189655184745789,0.358550488948822,-0.514053463935852,0.8870824575424194,0.6333010196685791,-0.6048984527587891,0.7725819945335388,0.7352536916732788,-0.5489736199378967,0.6952376961708069,0.7368407845497131,-0.481842964887619
1,0.5557960271835327,0.3425416350364685,1.732146870381257e-06,0.2694348692893982,0.3362709581851959,-0.1941910684108734,0.033157289028167725,0.4033166766166687,-0.4116920530796051,-0.09396737813949585,0.5128873586654663,-0.5736278891563416,-0.1037413477897644,0.6176120638847351,-0.726125955581665,0.2744045853614807,0.2094217836856842,-0.7752838134765625,0.3538912236690521,0.5114072561264038,-1.017518162727356,0.3457821011543274,0.6277590990066528,-1.0886969566345215,0.36287420988082886,0.6543838381767273,-1.1050798892974854,0.5548796653747559,0.2189171314239502,-0.7428981065750122,0.5847657322883606,0.6317165493965149,-0.9828292727470398,0.49205565452575684,0.7098435759544373,-0.9635488986968994,0.4670056700706482,0.6615381836891174,-0.9320023059844971,0.7613328695297241,0.2756129801273346,-0.6892531514167786,0.7455040216445923,0.686556339263916,-0.8600581884384155,0.6184229850769043,0.7474820613861084,-0.7963777780532837,0.5633513927459717,0.6969100832939148,-0.7362194061279297,0.8936259746551514,0.35187000036239624,-0.6396123766899109,0.853523313999176,0.6401721239089966,-0.7335879802703857,0.7357214093208313,0.7000595331192017,-0.7002449035644531,0.6727321147918701,0.6725307703018188,-0.6756663918495178
4,0.5046318769454956,0.17930439114570618,-1.856093945207249e-07,0.699775755405426,0.3364142179489136,-0.05659705027937889,0.7199544906616211,0.5681059956550598,-0.1822425276041031,0.5915665030479431,0.7531005144119263,-0.29460471868515015,0.4580283761024475,0.8540608882904053,-0.38672637939453125,0.8640948534011841,0.4320136308670044,-0.4306635558605194,0.6203277111053467,0.7258777618408203,-0.6119474172592163,0.5532708764076233,0.7089235186576843,-0.6567283868789673,0.6016721129417419,0.6359474062919617,-0.6540156602859497,0.6834239363670349,0.3397272229194641,-0.47616127133369446,0.4089682102203369,0.679423451423645,-0.6322908997535706,0.3666367530822754,0.6592854857444763,-0.5843295454978943,0.43264955282211304,0.5713773369789124,-0.5395907759666443,0.46835362911224365,0.2855088412761688,-0.5126280188560486,0.2436482012271881,0.621591329574585,-0.5877307653427124,0.2312527298927307,0.6053519248962402,-0.460236519575119,0.3031671643257141,0.5295299291610718,-0.3723362386226654,0.24465295672416687,0.26104146242141724,-0.555615246295929,0.10598427057266235,0.5289024114608765,-0.5623244047164917,0.12169384956359863,0.5507089495658875,-0.47321686148643494,0.1901179552078247,0.5263726115226746,-0.41823810338974
0,0.35881438851356506,0.24301335215568542,6.978380184818889e-08,0.14847907423973083,0.40867704153060913,-0.16604124009609222,0.18275099992752075,0.569831371307373,-0.39241909980773926,0.353196918964386,0.6971361637115479,-0.5332791209220886,0.5999107360839844,0.7467430830001831,-0.6579066514968872,0.2342078983783722,0.4044123888015747,-0.9802768230438232,0.33008038997650146,0.621319591999054,-1.1038392782211304,0.2914719581604004,0.6462031006813049,-0.9739469289779663,0.28392523527145386,0.6200969219207764,-0.8733959197998047,0.4000803828239441,0.34491732716560364,-0.9332019686698914,0.5166304111480713,0.6268327832221985,-1.0081419944763184,0.4396551251411438,0.5987124443054199,-0.7316762804985046,0.39651209115982056,0.5466768145561218,-0.5580410361289978,0.5717979669570923,0.32904618978500366,-0.8569467067718506,0.6468924880027771,0.6017624735832214,-0.8880344033241272,0.5558924674987793,0.5992888808250427,-0.6259851455688477,0.515529990196228,0.5477620363235474,-0.48433029651641846,0.7402827739715576,0.35925960540771484,-0.7893518805503845,0.8693296909332275,0.5683221817016602,-0.9446436762809753,0.8784462213516235,0.6980305910110474,-0.9696143865585327,0.8966516256332397,0.7827759385108948,-0.9953753352165222
5,0.33284568786621094,0.24471628665924072,-5.222231607149297e-07,0.5230196118354797,0.3434610068798065,-0.057059139013290405,0.6087045073509216,0.5218836665153503,-0.13529467582702637,0.6056859493255615,0.6706816554069519,-0.18250000476837158,0.6467865705490112,0.7693215608596802,-0.21531741321086884,0.5472904443740845,0.42076122760772705,-0.41001003980636597,0.4585566520690918,0.7026076316833496,-0.534135103225708,0.46286314725875854,0.7519919276237488,-0.5181639194488525,0.4739345610141754,0.7219483256340027,-0.47129446268081665,0.36360669136047363,0.39082086086273193,-0.4069676399230957,0.308133989572525,0.7181522846221924,-0.5554776787757874,0.34469661116600037,0.7400120496749878,-0.5017189979553223,0.3575937747955322,0.6884860992431641,-0.4264724850654602,0.19792702794075012,0.39536893367767334,-0.38726383447647095,0.1642974466085434,0.7118430137634277,-0.48226314783096313,0.23166966438293457,0.7290014028549194,-0.38298648595809937,0.2673327922821045,0.6898635625839233,-0.28209227323532104,0.06788326799869537,0.4173351526260376,-0.36479949951171875,0.06966663897037506,0.658144474029541,-0.4016534388065338,0.13276615738868713,0.698736310005188,-0.33622124791145325,0.16214077174663544,0.6821199059486389,-0.27075091004371643
1,0.47843030095100403,0.36849546432495117,5.208572702031233e-07,0.2376706302165985,0.5086502432823181,-0.0784878060221672,0.21838980913162231,0.6867945194244385,-0.1989545375108719,0.39069604873657227,0.8192744255065918,-0.2768957316875458,0.6002050638198853,0.8527180552482605,-0.3441842794418335,0.19978109002113342,0.4210197627544403,-0.5510118007659912,0.42651280760765076,0.7076199650764465,-0.689254105091095,0.35386568307876587,0.744080126285553,-0.6715431213378906,0.28824371099472046,0.684770941734314,-0.621222198009491,0.43614840507507324,0.35006219148635864,-0.5464479327201843,0.6569457650184631,0.7100602388381958,-0.6900533437728882,0.5659237504005432,0.7474531531333923,-0.6296477913856506,0.5112655162811279,0.6706047058105469,-0.5725783109664917,0.6499719023704529,0.3326953947544098,-0.5142515301704407,0.8058210611343384,0.6804474592208862,-0.6018396019935608,0.6930105686187744,0.6995253562927246,-0.48966631293296814,0.6321626305580139,0.630888819694519,-0.4014819860458374,0.8309000730514526,0.34120669960975647,-0.47796669602394104,0.9244350790977478,0.594346284866333,-0.5061043500900269,0.8111957311630249,0.6229172945022583,-0.4217472970485687,0.7455989122390747,0.5737178325653076,-0.3634321689605713
4,0.5685869455337524,0.19902542233467102,-4.603127763402881e-07,0.7460374236106873,0.3496741056442261,-0.06269854307174683,0.7264546751976013,0.581362783908844,-0.1786661148071289,0.57671719789505,0.75840163230896,-0.28027448058128357,0.42522674798965454,0.8687658309936523,-0.3603832423686981,0.8278294205665588,0.4692860543727875,-0.39694303274154663,0.5540146231651306,0.7293356657028198,-0.5835806131362915,0.5250434875488281,0.7007247805595398,-0.643568217754364,0.605478048324585,0.6294984817504883,-0.6508689522743225,0.6597078442573547,0.37571024894714355,-0.43771082162857056,0.3337308168411255,0.6769149303436279,-0.6033666729927063,0.33841967582702637,0.645097553730011,-0.5734171271324158,0.45606571435928345,0.5625028014183044,-0.5335729718208313,0.46198928356170654,0.31039369106292725,-0.47225138545036316,0.20388442277908325,0.5937228202819824,-0.5554350018501282,0.21028491854667664,0.5855257511138916,-0.44096362590789795,0.29764479398727417,0.5330886840820312,-0.3568655550479889,0.26016440987586975,0.26874813437461853,-0.513022780418396,0.0832889974117279,0.5030381083488464,-0.5209279656410217,0.09506258368492126,0.517127275466919,-0.42817428708076477,0.16312068700790405,0.49153897166252136,-0.3666636347770691
2,0.4448266625404358,0.7575128078460693,1.3884151428555924e-07,0.5817894339561462,0.6066110134124756,-0.0072780633345246315,0.6099358797073364,0.40480729937553406,-0.03811681270599365,0.6356596946716309,0.23467488586902618,-0.0646730437874794,0.7437365055084229,0.11965373158454895,-0.08939135819673538,0.45673564076423645,0.4149438440799713,-0.10720697045326233,0.3162345290184021,0.25667840242385864,-0.12635722756385803,0.35049813985824585,0.2685365080833435,-0.11938358843326569,0.40433111786842346,0.3009202182292938,-0.11085193604230881,0.3083188533782959,0.47224539518356323,-0.11616744846105576,0.20765626430511475,0.30714038014411926,-0.10557796061038971,0.27393171191215515,0.33346524834632874,-0.07531259953975677,0.3269802927970886,0.39047637581825256,-0.06598587334156036,0.19170327484607697,0.5379699468612671,-0.11758632957935333,0.1340404897928238,0.39250630140304565,-0.09652762115001678,0.2044491022825241,0.4211013913154602,-0.045162029564380646,0.2515765130519867,0.47272324562072754,-0.0261241365224123,0.10506996512413025,0.5963795781135559,-0.11805218458175659,0.08028453588485718,0.478169709444046,-0.09458909928798676,0.14354866743087769,0.5017247200012207,-0.04399372264742851,0.1779443621635437,0.544277548789978,-0.015348070301115513
3,0.34150996804237366,0.6798875331878662,-8.873203682924213e-07,0.27372705936431885,0.5149900317192078,-0.0067399851977825165,0.2799948453903198,0.3391464948654175,-0.045966554433107376,0.34770408272743225,0.21747714281082153,-0.08635037392377853,0.4424583613872528,0.1590026319026947,-0.11462772637605667,0.36219513416290283,0.32256847620010376,-0.11657297611236572,0.5477975606918335,0.1919195055961609,-0.1903049647808075,0.5306673645973206,0.25719475746154785,-0.21574027836322784,0.4631141126155853,0.30995652079582214,-0.22518855333328247,0.4505074918270111,0.40070754289627075,-0.1470588594675064,0.6299776434898376,0.28723976016044617,-0.19672153890132904,0.6058974862098694,0.3432404696941376,-0.18469218909740448,0.5410371422767639,0.3871115744113922,-0.1783406287431717,0.538221538066864,0.48766472935676575,-0.1761510819196701,0.6981617212295532,0.39247721433639526,-0.2172568142414093,0.6753538846969604,0.43968889117240906,-0.17530953884124756,0.6093034744262695,0.4828866422176361,-0.14528915286064148,0.6217989921569824,0.573624312877655,-0.20493941009044647,0.7671353816986084,0.46913838386535645,-0.24011410772800446,0.8452141880989075,0.40807920694351196,-0.22781029343605042,0.8950564861297607,0.3523332476615906,-0.215778186917305
